,callsign,icao24,last_position,filter,count
7255,JZA169,c05605,2022-01-13 05:09:44.912000+00:00,False,1
7256,JZA169,c05605,2022-01-13 05:09:45.569999872+00:00,False,1
7257,JZA169,c05605,2022-01-13 05:09:46.398999808+00:00,False,1
7258,JZA169,c05605,2022-01-13 05:09:47.533999872+00:00,False,1
7259,JZA169,c05605,2022-01-13 05:09:48.497999872+00:00,False,1
7260,JZA169,c05605,2022-01-13 05:09:49.512000+00:00,False,1
7261,JZA169,c05605,2022-01-13 05:09:50.522000128+00:00,False,1
7262,JZA169,c05605,2022-01-13 05:09:51.969000192+00:00,False,1
7263,JZA169,c05605,2022-01-13 05:09:52.676999936+00:00,False,1
7264,JZA169,c05605,2022-01-13 05:09:53.868999936+00:00,False,1
7265,JZA169,c05605,2022-01-13 05:09:54.917999872+00:00,False,1
7266,JZA169,c05605,2022-01-13 05:09:55.903000064+00:00,False,1
7267,JZA169,c05605,2022-01-13 05:09:56.896000+00:00,False,1
7268,JZA169,c05605,2022-01-13 05:09:57.971000064+00:00,False,1
7269,JZA169,c05605,2022-01-13 05:09:58.979000064+00:00,False,1
7270,JZA169,c05605,2022-01-13 05:09:59.849999872+00:00,False,1
7271,JZA169,c05605,2022-01-13 05:10:00.976999936+00:00,False,1
7272,JZA169,c05605,2022-01-13 05:10:01.895000064+00:00,False,1
7273,JZA169,c05605,2022-01-13 05:10:02.936000+00:00,False,1
7274,JZA169,c05605,2022-01-13 05:10:03.871000064+00:00,False,1
7275,JZA169,c05605,2022-01-13 05:10:04.956999936+00:00,False,1
7276,JZA169,c05605,2022-01-13 05:10:05.967000064+00:00,False,1
7277,JZA169,c05605,2022-01-13 05:10:06.546000128+00:00,False,1
7278,JZA169,c05605,2022-01-13 05:10:07.996000+00:00,False,1
7279,JZA169,c05605,2022-01-13 05:10:08.839000064+00:00,False,1
7280,JZA169,c05605,2022-01-13 05:10:09.379000064+00:00,False,1
7281,JZA169,c05605,2022-01-13 05:10:10.884000+00:00,False,1
7282,JZA169,c05605,2022-01-13 05:10:11.318000128+00:00,False,1
7283,JZA169,c05605,2022-01-13 05:10:12.867000064+00:00,False,1
7284,JZA169,c05605,2022-01-13 05:10:13.672000+00:00,False,1
7285,JZA169,c05605,2022-01-13 05:10:14.620999936+00:00,False,1
7286,JZA169,c05605,2022-01-13 05:10:15.931000064+00:00,False,1
7287,JZA169,c05605,2022-01-13 05:10:16.948999936+00:00,False,1
7288,JZA169,c05605,2022-01-13 05:10:17.904999936+00:00,False,1
7289,JZA169,c05605,2022-01-13 05:10:18.407000064+00:00,False,1
7290,JZA169,c05605,2022-01-13 05:10:19.490000128+00:00,False,1
7291,JZA169,c05605,2022-01-13 05:10:20.417999872+00:00,False,1
7292,JZA169,c05605,2022-01-13 05:10:21.452000+00:00,False,1
7293,JZA169,c05605,2022-01-13 05:10:22.961999872+00:00,False,1
7294,JZA169,c05605,2022-01-13 05:10:23.539000064+00:00,False,1
7295,JZA169,c05605,2022-01-13 05:10:24.542000128+00:00,False,1
7296,JZA169,c05605,2022-01-13 05:10:25.716999936+00:00,False,1
7297,JZA169,c05605,2022-01-13 05:10:26.709000192+00:00,False,1
7298,JZA169,c05605,2022-01-13 05:10:27.990000128+00:00,False,1
7299,JZA169,c05605,2022-01-13 05:10:28.826999808+00:00,False,1
7300,JZA169,c05605,2022-01-13 05:10:29.740999936+00:00,False,1
7301,JZA169,c05605,2022-01-13 05:10:30.750000128+00:00,False,1
7302,JZA169,c05605,2022-01-13 05:10:31.832000+00:00,False,1
7303,JZA169,c05605,2022-01-13 05:10:32.892999936+00:00,False,1
7304,JZA169,c05605,2022-01-13 05:10:33.471000064+00:00,False,1
7305,JZA169,c05605,2022-01-13 05:10:34.019000064+00:00,False,1
7306,JZA169,c05605,2022-01-13 05:10:35.591000064+00:00,False,1
7307,JZA169,c05605,2022-01-13 05:10:36.642999808+00:00,False,1
7308,JZA169,c05605,2022-01-13 05:10:37.651000064+00:00,False,1
7309,JZA169,c05605,2022-01-13 05:10:38.653000192+00:00,False,1
7310,JZA169,c05605,2022-01-13 05:10:39.756999936+00:00,False,1
7311,JZA169,c05605,2022-01-13 05:10:40.778000128+00:00,False,1
7312,JZA169,c05605,2022-01-13 05:10:41.688000+00:00,False,1
7313,JZA169,c05605,2022-01-13 05:10:42.920000+00:00,False,1
7314,JZA169,c05605,2022-01-13 05:10:43.790999808+00:00,False,1
7315,JZA169,c05605,2022-01-13 05:10:44.392000+00:00,False,1
7316,JZA169,c05605,2022-01-13 05:10:45.813999872+00:00,False,1
7317,JZA169,c05605,2022-01-13 05:10:46.365999872+00:00,False,1
7318,JZA169,c05605,2022-01-13 05:10:47.732000+00:00,False,1
7319,JZA169,c05605,2022-01-13 05:10:48.732999936+00:00,False,1
7320,JZA169,c05605,2022-01-13 05:10:49.549999872+00:00,False,1
7321,JZA169,c05605,2022-01-13 05:10:50.581000192+00:00,False,1
7322,JZA169,c05605,2022-01-13 05:10:51.448000+00:00,False,1
7323,JZA169,c05605,2022-01-13 05:10:52.602999808+00:00,False,1
7324,JZA169,c05605,2022-01-13 05:10:53.901999872+00:00,False,1
7325,JZA169,c05605,2022-01-13 05:10:54.960999936+00:00,False,1
7326,JZA169,c05605,2022-01-13 05:10:55.620000+00:00,False,1
7327,JZA169,c05605,2022-01-13 05:10:56.631000064+00:00,False,1
7328,JZA169,c05605,2022-01-13 05:10:57.642999808+00:00,False,1
7329,JZA169,c05605,2022-01-13 05:10:58.581000192+00:00,False,1
7330,JZA169,c05605,2022-01-13 05:10:59.578000128+00:00,False,1
7331,JZA169,c05605,2022-01-13 05:11:00.615000064+00:00,False,1
7332,JZA169,c05605,2022-01-13 05:11:01.916000+00:00,False,1
7333,JZA169,c05605,2022-01-13 05:11:02.836999936+00:00,False,1
7334,JZA169,c05605,2022-01-13 05:11:03.874000128+00:00,False,1
7335,JZA169,c05605,2022-01-13 05:11:04.865999872+00:00,False,1
7336,JZA169,c05605,2022-01-13 05:11:05.877000192+00:00,False,1
7337,JZA169,c05605,2022-01-13 05:11:06.982000128+00:00,False,1
7338,JZA169,c05605,2022-01-13 05:11:07.991000064+00:00,False,1
7339,JZA169,c05605,2022-01-13 05:11:08.617000192+00:00,False,1
7340,JZA169,c05605,2022-01-13 05:11:09.608000+00:00,False,1
7341,JZA169,c05605,2022-01-13 05:11:10.499000064+00:00,False,1
7342,JZA169,c05605,2022-01-13 05:11:11.448000+00:00,False,1
7343,JZA169,c05605,2022-01-13 05:11:12.492000+00:00,False,1
7344,JZA169,c05605,2022-01-13 05:11:13.692000+00:00,False,1
7345,JZA169,c05605,2022-01-13 05:11:14.385999872+00:00,False,1
7346,JZA169,c05605,2022-01-13 05:11:15.468000+00:00,False,1
7347,JZA169,c05605,2022-01-13 05:11:16.374000128+00:00,False,1
7348,JZA169,c05605,2022-01-13 05:11:17.980999936+00:00,False,1
7349,JZA169,c05605,2022-01-13 05:11:18.407000064+00:00,False,1
7350,JZA169,c05605,2022-01-13 05:11:19.598000128+00:00,False,1
7351,JZA169,c05605,2022-01-13 05:11:20.816999936+00:00,False,1
7352,JZA169,c05605,2022-01-13 05:11:21.632999936+00:00,False,1
7353,JZA169,c05605,2022-01-13 05:11:22.785000192+00:00,False,1
7354,JZA169,c05605,2022-01-13 05:11:23.720000+00:00,False,1
7355,JZA169,c05605,2022-01-13 05:11:24.805000192+00:00,False,1
7356,JZA169,c05605,2022-01-13 05:11:25.657000192+00:00,False,1
7357,JZA169,c05605,2022-01-13 05:11:26.849999872+00:00,False,1
7358,JZA169,c05605,2022-01-13 05:11:27.359000064+00:00,False,1
7359,JZA169,c05605,2022-01-13 05:11:28.607000064+00:00,False,1
7360,JZA169,c05605,2022-01-13 05:11:29.766000128+00:00,False,1
7361,JZA169,c05605,2022-01-13 05:11:30.787000064+00:00,False,1
7362,JZA169,c05605,2022-01-13 05:11:31.663000064+00:00,False,1
7363,JZA169,c05605,2022-01-13 05:11:32.665999872+00:00,False,1
7364,JZA169,c05605,2022-01-13 05:11:33.700000+00:00,False,1
7365,JZA169,c05605,2022-01-13 05:11:34.693000192+00:00,False,1
7366,JZA169,c05605,2022-01-13 05:11:35.516999936+00:00,False,1
7367,JZA169,c05605,2022-01-13 05:11:36.527000064+00:00,False,1
7368,JZA169,c05605,2022-01-13 05:11:37.908000+00:00,False,1
7369,JZA169,c05605,2022-01-13 05:11:38.674000128+00:00,False,1
7370,JZA169,c05605,2022-01-13 05:11:39.553999872+00:00,False,1
7371,JZA169,c05605,2022-01-13 05:11:40.604000+00:00,False,1
7372,JZA169,c05605,2022-01-13 05:11:41.292999936+00:00,False,1
7373,JZA169,c05605,2022-01-13 05:11:42.798000128+00:00,False,1
7374,JZA169,c05605,2022-01-13 05:11:43.804000+00:00,False,1
7375,JZA169,c05605,2022-01-13 05:11:44.356000+00:00,False,1
7376,JZA169,c05605,2022-01-13 05:11:45.773999872+00:00,False,1
7377,JZA169,c05605,2022-01-13 05:11:46.651000064+00:00,False,1
7378,JZA169,c05605,2022-01-13 05:11:47.908999936+00:00,False,1
7379,JZA169,c05605,2022-01-13 05:11:48.728000+00:00,False,1
7380,JZA169,c05605,2022-01-13 05:11:49.786000128+00:00,False,1
7381,JZA169,c05605,2022-01-13 05:11:50.198999808+00:00,False,1
7382,JZA169,c05605,2022-01-13 05:11:51.740999936+00:00,False,1
7383,JZA169,c05605,2022-01-13 05:11:52.703000064+00:00,False,1
7384,JZA169,c05605,2022-01-13 05:11:53.864999936+00:00,False,1
7385,JZA169,c05605,2022-01-13 05:11:54.891000064+00:00,False,1
7386,JZA169,c05605,2022-01-13 05:11:55.900999936+00:00,False,1
7387,JZA169,c05605,2022-01-13 05:11:56.910000128+00:00,False,1
7388,JZA169,c05605,2022-01-13 05:11:57.946000128+00:00,False,1
7389,JZA169,c05605,2022-01-13 05:11:58.960999936+00:00,False,1
7390,JZA169,c05605,2022-01-13 05:11:59.852999936+00:00,False,1
7391,JZA169,c05605,2022-01-13 05:12:00.862999808+00:00,False,1
7392,JZA169,c05605,2022-01-13 05:12:01.872999936+00:00,False,1
7393,JZA169,c05605,2022-01-13 05:12:02.927000064+00:00,False,1
7394,JZA169,c05605,2022-01-13 05:12:03.842999808+00:00,False,1
7395,JZA169,c05605,2022-01-13 05:12:04.684000+00:00,False,1
7396,JZA169,c05605,2022-01-13 05:12:05.694000128+00:00,False,1
7397,JZA169,c05605,2022-01-13 05:12:06.849999872+00:00,False,1
7398,JZA169,c05605,2022-01-13 05:12:07.716999936+00:00,False,1
7399,JZA169,c05605,2022-01-13 05:12:08.748000+00:00,False,1
7400,JZA169,c05605,2022-01-13 05:12:09.760999936+00:00,False,1
7401,JZA169,c05605,2022-01-13 05:12:10.776000+00:00,False,1
7402,JZA169,c05605,2022-01-13 05:12:11.710000128+00:00,False,1
7403,JZA169,c05605,2022-01-13 05:12:12.859000064+00:00,False,1
7404,JZA169,c05605,2022-01-13 05:12:13.792999936+00:00,False,1
7405,JZA169,c05605,2022-01-13 05:12:14.779000064+00:00,False,1
7406,JZA169,c05605,2022-01-13 05:12:15.823000064+00:00,False,1
7407,JZA169,c05605,2022-01-13 05:12:16.708000+00:00,False,1
7408,JZA169,c05605,2022-01-13 05:12:17.734999808+00:00,False,1
7409,JZA169,c05605,2022-01-13 05:12:18.780999936+00:00,False,1
7410,JZA169,c05605,2022-01-13 05:12:19.696999936+00:00,False,1
7411,JZA169,c05605,2022-01-13 05:12:20.732999936+00:00,False,1
7412,JZA169,c05605,2022-01-13 05:12:21.894000128+00:00,False,1
7413,JZA169,c05605,2022-01-13 05:12:22.862999808+00:00,False,1
7414,JZA169,c05605,2022-01-13 05:12:23.793999872+00:00,False,1
7415,JZA169,c05605,2022-01-13 05:12:24.798000128+00:00,False,1
7416,JZA169,c05605,2022-01-13 05:12:25.806999808+00:00,False,1
7417,JZA169,c05605,2022-01-13 05:12:26.681999872+00:00,False,1
7418,JZA169,c05605,2022-01-13 05:12:27.690000128+00:00,False,1
7419,JZA169,c05605,2022-01-13 05:12:28.703000064+00:00,False,1
7420,JZA169,c05605,2022-01-13 05:12:29.644999936+00:00,False,1
7421,JZA169,c05605,2022-01-13 05:12:30.667000064+00:00,False,1
7422,JZA169,c05605,2022-01-13 05:12:31.820000+00:00,False,1
7423,JZA169,c05605,2022-01-13 05:12:32.840000+00:00,False,1
7424,JZA169,c05605,2022-01-13 05:12:33.436000+00:00,False,1
7425,JZA169,c05605,2022-01-13 05:12:34.546999808+00:00,False,1
7426,JZA169,c05605,2022-01-13 05:12:35.604000+00:00,False,1
7427,JZA169,c05605,2022-01-13 05:12:36.973999872+00:00,False,1
7428,JZA169,c05605,2022-01-13 05:12:37.558000128+00:00,False,1
7429,JZA169,c05605,2022-01-13 05:12:38.566999808+00:00,False,1
7430,JZA169,c05605,2022-01-13 05:12:39.721999872+00:00,False,1
7431,JZA169,c05605,2022-01-13 05:12:40.732000+00:00,False,1
7432,JZA169,c05605,2022-01-13 05:12:41.743000064+00:00,False,1
7433,JZA169,c05605,2022-01-13 05:12:42.897000192+00:00,False,1
7434,JZA169,c05605,2022-01-13 05:12:43.908000+00:00,False,1
7435,JZA169,c05605,2022-01-13 05:12:44.917999872+00:00,False,1
7436,JZA169,c05605,2022-01-13 05:12:45.516000+00:00,False,1
7437,JZA169,c05605,2022-01-13 05:12:46.466000128+00:00,False,1
7438,JZA169,c05605,2022-01-13 05:12:47.620999936+00:00,False,1
7439,JZA169,c05605,2022-01-13 05:12:48.631000064+00:00,False,1
7440,JZA169,c05605,2022-01-13 05:12:49.747000064+00:00,False,1
7441,JZA169,c05605,2022-01-13 05:12:50.614000128+00:00,False,1
7442,JZA169,c05605,2022-01-13 05:12:51.583000064+00:00,False,1
7443,JZA169,c05605,2022-01-13 05:12:52.736999936+00:00,False,1
7444,JZA169,c05605,2022-01-13 05:12:53.749000192+00:00,False,1
7445,JZA169,c05605,2022-01-13 05:12:54.641999872+00:00,False,1
7446,JZA169,c05605,2022-01-13 05:12:55.651000064+00:00,False,1
7447,JZA169,c05605,2022-01-13 05:12:56.480999936+00:00,False,1
7448,JZA169,c05605,2022-01-13 05:12:57.923000064+00:00,False,1
7449,JZA169,c05605,2022-01-13 05:12:58.892000+00:00,False,1
7450,JZA169,c05605,2022-01-13 05:12:59.796999936+00:00,False,1
7451,JZA169,c05605,2022-01-13 05:13:00.963000064+00:00,False,1
7452,JZA169,c05605,2022-01-13 05:13:01.828999936+00:00,False,1
7453,JZA169,c05605,2022-01-13 05:13:02.483000064+00:00,False,1
7454,JZA169,c05605,2022-01-13 05:13:03.923000064+00:00,False,1
7455,JZA169,c05605,2022-01-13 05:13:04.816000+00:00,False,1
7456,JZA169,c05605,2022-01-13 05:13:05.872000+00:00,False,1
7457,JZA169,c05605,2022-01-13 05:13:06.408999936+00:00,False,1
7458,JZA169,c05605,2022-01-13 05:13:07.888999936+00:00,False,1
7459,JZA169,c05605,2022-01-13 05:13:08.826999808+00:00,False,1
7460,JZA169,c05605,2022-01-13 05:13:09.877000192+00:00,False,1
7461,JZA169,c05605,2022-01-13 05:13:10.984000+00:00,False,1
7462,JZA169,c05605,2022-01-13 05:13:11.792000+00:00,False,1
7463,JZA169,c05605,2022-01-13 05:13:12.684000+00:00,False,1
7464,JZA169,c05605,2022-01-13 05:13:13.836999936+00:00,False,1
7465,JZA169,c05605,2022-01-13 05:13:14.848999936+00:00,False,1
7466,JZA169,c05605,2022-01-13 05:13:15.427000064+00:00,False,1
7467,JZA169,c05605,2022-01-13 05:13:16.438999808+00:00,False,1
7468,JZA169,c05605,2022-01-13 05:13:17.887000064+00:00,False,1
7469,JZA169,c05605,2022-01-13 05:13:18.904000+00:00,False,1
7470,JZA169,c05605,2022-01-13 05:13:19.864000+00:00,False,1
7471,JZA169,c05605,2022-01-13 05:13:20.928000+00:00,False,1
7472,JZA169,c05605,2022-01-13 05:13:21.829999872+00:00,False,1
7473,JZA169,c05605,2022-01-13 05:13:22.812000+00:00,False,1
7474,JZA169,c05605,2022-01-13 05:13:23.677999872+00:00,False,1
7475,JZA169,c05605,2022-01-13 05:13:24.829999872+00:00,False,1
7476,JZA169,c05605,2022-01-13 05:13:25.696999936+00:00,False,1
7477,JZA169,c05605,2022-01-13 05:13:26.860000+00:00,False,1
7478,JZA169,c05605,2022-01-13 05:13:27.872000+00:00,False,1
7479,JZA169,c05605,2022-01-13 05:13:28.927000064+00:00,False,1
7480,JZA169,c05605,2022-01-13 05:13:29.936999936+00:00,False,1
7481,JZA169,c05605,2022-01-13 05:13:30.802000128+00:00,False,1
7482,JZA169,c05605,2022-01-13 05:13:31.956999936+00:00,False,1
7483,JZA169,c05605,2022-01-13 05:13:32.964999936+00:00,False,1
7484,JZA169,c05605,2022-01-13 05:13:33.976000+00:00,False,1
7485,JZA169,c05605,2022-01-13 05:13:34.987000064+00:00,False,1
7486,JZA169,c05605,2022-01-13 05:13:35.566999808+00:00,False,1
7487,JZA169,c05605,2022-01-13 05:13:36.433000192+00:00,False,1
7488,JZA169,c05605,2022-01-13 05:13:37.588999936+00:00,False,1
7489,JZA169,c05605,2022-01-13 05:13:38.740999936+00:00,False,1
7490,JZA169,c05605,2022-01-13 05:13:39.691000064+00:00,False,1
7491,JZA169,c05605,2022-01-13 05:13:40.898999808+00:00,False,1
7492,JZA169,c05605,2022-01-13 05:13:41.555000064+00:00,False,1
7493,JZA169,c05605,2022-01-13 05:13:42.576000+00:00,False,1
7494,JZA169,c05605,2022-01-13 05:13:43.953000192+00:00,False,1
7495,JZA169,c05605,2022-01-13 05:13:44.937999872+00:00,False,1
7496,JZA169,c05605,2022-01-13 05:13:45.384999936+00:00,False,1
7497,JZA169,c05605,2022-01-13 05:13:46.951000064+00:00,False,1
7498,JZA169,c05605,2022-01-13 05:13:47.910000128+00:00,False,1
7499,JZA169,c05605,2022-01-13 05:13:48.916000+00:00,False,1
7500,JZA169,c05605,2022-01-13 05:13:49.681999872+00:00,False,1
7501,JZA169,c05605,2022-01-13 05:13:50.580000+00:00,False,1
7502,JZA169,c05605,2022-01-13 05:13:51.416999936+00:00,False,1
7503,JZA169,c05605,2022-01-13 05:13:52.602999808+00:00,False,1
7504,JZA169,c05605,2022-01-13 05:13:53.612999936+00:00,False,1
7505,JZA169,c05605,2022-01-13 05:13:54.911000064+00:00,False,1
7506,JZA169,c05605,2022-01-13 05:13:55.779000064+00:00,False,1
7507,JZA169,c05605,2022-01-13 05:13:56.684000+00:00,False,1
7508,JZA169,c05605,2022-01-13 05:13:57.358000128+00:00,False,1
7509,JZA169,c05605,2022-01-13 05:13:58.095000064+00:00,False,1
7510,JZA169,c05605,2022-01-13 05:13:59.744999936+00:00,False,1
7511,JZA169,c05605,2022-01-13 05:14:00.538000128+00:00,False,1
7512,JZA169,c05605,2022-01-13 05:14:01.657999872+00:00,False,1
7513,JZA169,c05605,2022-01-13 05:14:02.608999936+00:00,False,1
7514,JZA169,c05605,2022-01-13 05:14:03.775000064+00:00,False,1
7515,JZA169,c05605,2022-01-13 05:14:04.924000+00:00,False,1
7516,JZA169,c05605,2022-01-13 05:14:05.856000+00:00,False,1
7517,JZA169,c05605,2022-01-13 05:14:06.764000+00:00,False,1
7518,JZA169,c05605,2022-01-13 05:14:07.772000+00:00,False,1
7519,JZA169,c05605,2022-01-13 05:14:08.750000128+00:00,False,1
7520,JZA169,c05605,2022-01-13 05:14:09.836000+00:00,False,1
7521,JZA169,c05605,2022-01-13 05:14:10.660000+00:00,False,1
7522,JZA169,c05605,2022-01-13 05:14:11.914000128+00:00,False,1
7523,JZA169,c05605,2022-01-13 05:14:12.572999936+00:00,False,1
7524,JZA169,c05605,2022-01-13 05:14:13.664000+00:00,False,1
7525,JZA169,c05605,2022-01-13 05:14:14.867000064+00:00,False,1
7526,JZA169,c05605,2022-01-13 05:14:15.628999936+00:00,False,1
7527,JZA169,c05605,2022-01-13 05:14:16.709000192+00:00,False,1
7528,JZA169,c05605,2022-01-13 05:14:17.549999872+00:00,False,1
7529,JZA169,c05605,2022-01-13 05:14:18.632000+00:00,False,1
7530,JZA169,c05605,2022-01-13 05:14:19.790999808+00:00,False,1
7531,JZA169,c05605,2022-01-13 05:14:20.788999936+00:00,False,1
7532,JZA169,c05605,2022-01-13 05:14:21.688000+00:00,False,1
7533,JZA169,c05605,2022-01-13 05:14:22.752000+00:00,False,1
7534,JZA169,c05605,2022-01-13 05:14:23.714999808+00:00,False,1
7535,JZA169,c05605,2022-01-13 05:14:24.667000064+00:00,False,1
7536,JZA169,c05605,2022-01-13 05:14:25.589999872+00:00,False,1
7537,JZA169,c05605,2022-01-13 05:14:26.664000+00:00,False,1
7538,JZA169,c05605,2022-01-13 05:14:27.737999872+00:00,False,1
7539,JZA169,c05605,2022-01-13 05:14:28.846999808+00:00,False,1
7540,JZA169,c05605,2022-01-13 05:14:29.592999936+00:00,False,1
7541,JZA169,c05605,2022-01-13 05:14:30.160000+00:00,False,1
7542,JZA169,c05605,2022-01-13 05:14:31.792999936+00:00,False,1
7543,JZA169,c05605,2022-01-13 05:14:32.608999936+00:00,False,1
7544,JZA169,c05605,2022-01-13 05:14:33.546000128+00:00,False,1
7545,JZA169,c05605,2022-01-13 05:14:34.700000+00:00,False,1
7546,JZA169,c05605,2022-01-13 05:14:35.672000+00:00,False,1
7547,JZA169,c05605,2022-01-13 05:14:36.128000+00:00,False,1
7548,JZA169,c05605,2022-01-13 05:14:37.628000+00:00,False,1
7549,JZA169,c05605,2022-01-13 05:14:38.456999936+00:00,False,1
7550,JZA169,c05605,2022-01-13 05:14:39.648000+00:00,False,1
7551,JZA169,c05605,2022-01-13 05:14:40.154000128+00:00,False,1
7552,JZA169,c05605,2022-01-13 05:14:41.367000064+00:00,False,1
7553,JZA169,c05605,2022-01-13 05:14:42.926000128+00:00,False,1
7554,JZA169,c05605,2022-01-13 05:14:43.671000064+00:00,False,1
7555,JZA169,c05605,2022-01-13 05:14:44.005000192+00:00,False,1
7556,JZA169,c05605,2022-01-13 05:14:45.428000+00:00,False,1
7557,JZA169,c05605,2022-01-13 05:14:46.510999808+00:00,False,1
7558,JZA169,c05605,2022-01-13 05:14:47.404000+00:00,False,1
7559,JZA169,c05605,2022-01-13 05:14:48.563000064+00:00,False,1
7560,JZA169,c05605,2022-01-13 05:14:49.540999936+00:00,False,1
7561,JZA169,c05605,2022-01-13 05:14:50.796999936+00:00,False,1
7562,JZA169,c05605,2022-01-13 05:14:51.704000+00:00,False,1
7563,JZA169,c05605,2022-01-13 05:14:52.752999936+00:00,False,1
7564,JZA169,c05605,2022-01-13 05:14:53.920999936+00:00,False,1
7565,JZA169,c05605,2022-01-13 05:14:54.678999808+00:00,False,1
7566,JZA169,c05605,2022-01-13 05:14:55.380000+00:00,False,1
7567,JZA169,c05605,2022-01-13 05:14:56.551000064+00:00,False,1
7568,JZA169,c05605,2022-01-13 05:14:57.999000064+00:00,False,1
7569,JZA169,c05605,2022-01-13 05:14:58.612000+00:00,False,1
7570,JZA169,c05605,2022-01-13 05:14:59.964999936+00:00,False,1
7571,JZA169,c05605,2022-01-13 05:15:00.520000+00:00,False,1
7572,JZA169,c05605,2022-01-13 05:15:01.664000+00:00,False,1
7573,JZA169,c05605,2022-01-13 05:15:02.594000128+00:00,False,1
7574,JZA169,c05605,2022-01-13 05:15:03.744999936+00:00,False,1
7575,JZA169,c05605,2022-01-13 05:15:04.869999872+00:00,False,1
7576,JZA169,c05605,2022-01-13 05:15:05.938999808+00:00,False,1
7577,JZA169,c05605,2022-01-13 05:15:06.805000192+00:00,False,1
7578,JZA169,c05605,2022-01-13 05:15:07.674000128+00:00,False,1
7579,JZA169,c05605,2022-01-13 05:15:08.744999936+00:00,False,1
7580,JZA169,c05605,2022-01-13 05:15:09.673000192+00:00,False,1
7581,JZA169,c05605,2022-01-13 05:15:10.627000064+00:00,False,1
7582,JZA169,c05605,2022-01-13 05:15:11.712000+00:00,False,1
7583,JZA169,c05605,2022-01-13 05:15:12.970000128+00:00,False,1
7584,JZA169,c05605,2022-01-13 05:15:13.848000+00:00,False,1
7585,JZA169,c05605,2022-01-13 05:15:14.820000+00:00,False,1
7586,JZA169,c05605,2022-01-13 05:15:15.752000+00:00,False,1
7587,JZA169,c05605,2022-01-13 05:15:16.848999936+00:00,False,1
7588,JZA169,c05605,2022-01-13 05:15:17.852000+00:00,False,1
7589,JZA169,c05605,2022-01-13 05:15:18.750000128+00:00,False,1
7590,JZA169,c05605,2022-01-13 05:15:19.686000128+00:00,False,1
7591,JZA169,c05605,2022-01-13 05:15:20.612999936+00:00,False,1
7592,JZA169,c05605,2022-01-13 05:15:21.548000+00:00,False,1
7593,JZA169,c05605,2022-01-13 05:15:22.539000064+00:00,False,1
7594,JZA169,c05605,2022-01-13 05:15:23.948999936+00:00,False,1
7595,JZA169,c05605,2022-01-13 05:15:24.736000+00:00,False,1
7596,JZA169,c05605,2022-01-13 05:15:25.864999936+00:00,False,1
7597,JZA169,c05605,2022-01-13 05:15:26.842000128+00:00,False,1
7598,JZA169,c05605,2022-01-13 05:15:27.824999936+00:00,False,1
7599,JZA169,c05605,2022-01-13 05:15:28.260999936+00:00,False,1
7600,JZA169,c05605,2022-01-13 05:15:29.954999808+00:00,False,1
7601,JZA169,c05605,2022-01-13 05:15:30.760999936+00:00,False,1
7602,JZA169,c05605,2022-01-13 05:15:31.648000+00:00,False,1
7603,JZA169,c05605,2022-01-13 05:15:32.733999872+00:00,False,1
7604,JZA169,c05605,2022-01-13 05:17:23.924999936+00:00,True,2
7605,JZA169,c05605,2022-01-13 05:17:25.637000192+00:00,False,2
7606,JZA169,c05605,2022-01-13 05:17:26.652000+00:00,False,2
7607,JZA169,c05605,2022-01-13 05:17:27.072999936+00:00,False,2
7608,JZA169,c05605,2022-01-13 05:17:28.989000192+00:00,False,2
7609,JZA169,c05605,2022-01-13 05:17:29.503000064+00:00,False,2
7610,JZA169,c05605,2022-01-13 05:17:30.959000064+00:00,False,2
7611,JZA169,c05605,2022-01-13 05:17:31.540000+00:00,False,2
7612,JZA169,c05605,2022-01-13 05:17:32.120000+00:00,False,2
7613,JZA169,c05605,2022-01-13 05:17:33.650000128+00:00,False,2
7614,JZA169,c05605,2022-01-13 05:17:34.752999936+00:00,False,2
7615,JZA169,c05605,2022-01-13 05:17:35.700000+00:00,False,2
7616,JZA169,c05605,2022-01-13 05:17:36.549999872+00:00,False,2
7617,JZA169,c05605,2022-01-13 05:17:37.640000+00:00,False,2
7618,JZA169,c05605,2022-01-13 05:17:38.957999872+00:00,False,2
7619,JZA169,c05605,2022-01-13 05:17:39.934000128+00:00,False,2
7620,JZA169,c05605,2022-01-13 05:17:40.915000064+00:00,False,2
7621,JZA169,c05605,2022-01-13 05:17:41.624999936+00:00,False,2
7622,JZA169,c05605,2022-01-13 05:17:42.492999936+00:00,False,2
7623,JZA169,c05605,2022-01-13 05:17:43.539000064+00:00,False,2
7624,JZA169,c05605,2022-01-13 05:17:44.589999872+00:00,False,2
7625,JZA169,c05605,2022-01-13 05:17:45.640999936+00:00,False,2
7626,JZA169,c05605,2022-01-13 05:17:46.658999808+00:00,False,2
7627,JZA169,c05605,2022-01-13 05:17:47.535000064+00:00,False,2
7628,JZA169,c05605,2022-01-13 05:17:48.724999936+00:00,False,2
7629,JZA169,c05605,2022-01-13 05:17:49.654000128+00:00,False,2
7630,JZA169,c05605,2022-01-13 05:17:50.740999936+00:00,False,2
7631,JZA169,c05605,2022-01-13 05:17:51.721999872+00:00,False,2
7632,JZA169,c05605,2022-01-13 05:17:52.768000+00:00,False,2
7633,JZA169,c05605,2022-01-13 05:17:53.305999872+00:00,False,2
7634,JZA169,c05605,2022-01-13 05:17:54.842999808+00:00,False,2
